Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(lb/US Gal),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,UPPER ELEMENT,LOWER ELEMENT,COMPRESSOR,FAN,DLB,Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
02/19/2025,13:18:23.513,3515.90,3515.51,241.620000,23.254000,5619.000000,5464.300000,0.000000,59.996000,5619.000000,1.000000,1.401178,1.401209,3514.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.111112,70.318494,117.159183,80.669998,68.697755,13.133000,0.000000,-100.199997,-43.599998,-41.299999,0.000000,0.000000,8.337790,69.438629,107.969995,107.969995,13.132905,6.148346,152.067963,0.000000,12.984000,0.000000,0.000000,122.400002,117.866669,117.766668,117.633331,117.133331,115.866669,0,1,0,0,0,68.738,48.000,68.382,48.453
02/19/2025,13:18:26.513,3518.90,3518.51,241.660000,23.258000,5621.000000,5468.900000,0.000000,59.998000,5621.000000,1.000000,1.401109,1.401639,3517.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.311111,70.315831,117.187754,80.676666,68.695306,13.133000,0.000000,-100.300003,-43.500000,-41.299999,0.000000,0.000000,8.337726,69.461388,107.969995,107.969995,13.132905,6.148560,152.067581,0.000000,12.984000,0.000000,0.000000,123.166667,118.000000,117.800003,117.766668,117.166664,115.966667,0,1,0,0,0,68.738,47.999,68.382,48.453
02/19/2025,13:18:29.513,3521.90,3521.51,241.570000,23.250000,5617.000000,5473.600000,0.000000,60.001000,5617.000000,1.000000,1.400903,1.401126,3520.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.122223,70.314056,117.212244,80.683334,68.694081,13.133000,0.000000,-100.300003,-43.599998,-41.299999,0.000000,0.000000,8.337495,69.506042,107.969995,107.969995,13.132905,6.148416,152.067322,0.000000,12.984000,0.000000,0.000000,122.033333,118.000000,117.800003,117.800003,117.099998,116.000000,0,1,0,0,0,68.738,47.998,68.382,48.453
02/19/2025,13:18:32.515,3524.90,3524.51,241.460000,23.239000,5611.000000,5478.300000,0.000000,60.004000,5611.000000,1.000000,1.400921,1.400977,3523.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.194444,70.312281,117.232040,80.703334,68.698979,13.133000,0.000000,-100.099998,-43.599998,-41.299999,0.000000,0.000000,8.337509,69.521332,107.969995,107.969995,13.132905,6.148867,152.067032,0.000000,12.984000,0.000000,0.000000,122.166664,118.099998,117.800003,117.800003,117.166664,116.133331,0,1,0,0,0,68.738,47.998,68.382,48.453
02/19/2025,13:18:35.516,3527.90,3527.51,241.610000,23.254000,5618.000000,5483.000000,0.000000,60.006000,5618.000000,1.000000,1.400490,1.400770,3526.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.077778,70.310950,117.250408,80.709999,68.703877,13.133000,0.000000,-100.099998,-43.599998,-41.299999,0.001000,0.000000,8.337804,69.499092,107.969995,107.969995,13.132905,6.148944,152.066788,0.000000,12.984000,0.000000,0.000000,121.433334,118.133331,117.833336,117.800003,117.133331,116.133331,0,1,0,0,0,68.739,47.997,68.382,48.454
02/19/2025,13:18:38.515,3530.90,3530.51,241.540000,23.247000,5615.000000,5487.700000,0.000000,60.008000,5615.000000,1.000000,1.400998,1.401300,3529.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,117.988889,70.309618,117.270205,80.723335,68.706938,13.133000,0.000000,-100.000000,-43.500000,-41.200001,0.000000,0.000000,8.337974,69.494980,107.969995,107.969995,13.132905,6.149764,152.066376,0.000000,12.984000,0.000000,0.000000,120.733332,118.233332,117.800003,117.800003,117.233332,116.133331,0,1,0,0,0,68.739,47.997,68.383,48.454
02/19/2025,13:18:41.517,3533.90,3533.51,241.580000,23.251000,5617.000000,5492.300000,0.000000,60.007000,5617.000000,1.000000,1.401187,1.401813,3532.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.005557,70.307991,117.287347,80.730003,68.706938,13.133000,0.000000,-100.500000,-43.599998,-41.200001,0.000000,0.000000,8.337553,69.561554,107.969995,107.969995,13.132905,6.148547,152.066132,0.000000,12.984000,0.000000,0.000000,120.666664,118.333336,117.833336,117.800003,117.366669,116.033333,0,1,0,0,0,68.739,47.996,68.383,48.454
02/19/2025,13:18:44.518,3536.90,3536.51,241.650000,23.257000,5620.000000,5497.000000,0.000000,60.007000,5620.000000,1.000000,1.400654,1.400910,3535.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.094446,70.307104,117.301020,80.756666,68.705714,13.133000,0.000000,-100.500000,-43.500000,-41.299999,0.000000,0.000000,8.337868,69.537865,107.969995,107.969995,13.132905,6.147776,152.065964,0.000000,12.984000,0.000000,0.000000,120.966667,118.400002,118.000000,117.900002,117.366669,115.933334,0,1,0,0,0,68.740,47.996,68.383,48.454
02/19/2025,13:18:47.518,3539.90,3539.51,241.520000,23.245000,5614.000000,5501.700000,0.000000,60.008000,5614.000000,1.000000,1.401291,1.401664,3538.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.150000,70.305772,117.313877,80.769997,68.707550,13.133000,0.000000,-100.699997,-43.500000,-41.299999,0.000000,0.000000,8.337851,69.556137,107.969995,107.969995,13.132905,6.150227,152.065582,0.000000,12.984000,0.000000,0.000000,121.099998,118.433334,118.066666,117.933334,117.466667,115.900002,0,1,0,0,0,68.740,47.995,68.383,48.454
02/19/2025,13:18:50.518,3542.90,3542.51,241.630000,23.255000,5619.000000,5506.400000,0.000000,60.003000,5619.000000,1.000000,1.401118,1.401275,3541.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.161111,70.304737,117.327756,80.783333,68.709387,13.133000,0.000000,-100.800003,-43.400002,-41.299999,0.000000,0.000000,8.337820,69.576309,107.969995,107.969995,13.132905,6.150997,152.065308,0.000000,12.984000,0.000000,0.000000,120.800001,118.599998,118.133331,117.900002,117.599998,115.933334,0,1,0,0,0,68.740,47.994,68.383,48.455
02/19/2025,13:18:53.518,3545.90,3545.51,241.470000,23.239000,5612.000000,5511.100000,0.000000,60.002000,5612.000000,1.000000,1.400663,1.401168,3544.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.177777,70.303849,117.342246,80.796666,68.708162,13.133000,0.000000,-100.900002,-43.400002,-41.299999,0.000000,0.000000,8.337891,69.584465,107.969995,107.969995,13.132905,6.150736,152.064941,0.000000,12.984000,0.000000,0.000000,120.333333,118.699997,118.366669,117.900002,117.666664,116.099998,0,1,0,0,0,68.740,47.994,68.383,48.455
02/19/2025,13:18:56.519,3548.90,3548.51,241.650000,23.256000,5620.000000,5515.700000,0.000000,60.004000,5620.000000,1.000000,1.400800,1.401159,3547.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.150000,70.302962,117.354899,80.809998,68.706326,13.133000,0.000000,-101.000000,-43.400002,-41.299999,0.000000,0.000000,8.337880,69.601379,107.969995,107.969995,13.132905,6.151112,152.064667,0.000000,12.984000,0.000000,0.000000,120.000000,118.633331,118.366669,117.866669,117.699997,116.333333,0,1,0,0,0,68.741,47.993,68.383,48.455
02/19/2025,13:18:59.520,3551.90,3551.51,241.610000,23.253000,5618.000000,5520.400000,0.000000,60.001000,5618.000000,1.000000,1.400808,1.401142,3550.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.294444,70.302074,117.365306,80.816666,68.705714,13.133000,0.000000,-100.900002,-43.400002,-41.299999,0.000000,0.000000,8.337993,69.600868,107.969995,107.969995,13.132905,6.150517,152.064392,0.000000,12.984000,0.000000,0.000000,120.333333,118.666664,118.366669,117.966667,117.733332,116.699999,0,1,0,0,0,68.741,47.993,68.383,48.455
02/19/2025,13:19:02.520,3554.90,3554.51,241.680000,23.260000,5621.000000,5525.100000,0.000000,60.002000,5621.000000,1.000000,1.400989,1.401523,3553.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.416667,70.301186,117.375305,80.823334,68.705714,13.133000,0.000000,-100.800003,-43.400002,-41.299999,0.000000,0.000000,8.337898,69.633186,107.969995,107.969995,13.132905,6.150836,152.064026,0.000000,12.984000,0.000000,0.000000,120.566666,118.666664,118.300003,118.166664,117.866669,116.933334,0,1,0,0,0,68.741,47.992,68.384,48.455
02/19/2025,13:19:05.522,3557.90,3557.51,241.690000,23.260000,5622.000000,5529.800000,0.000000,60.001000,5622.000000,1.000000,1.400559,1.400927,3556.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.455557,70.300595,117.387959,80.843333,68.706326,13.133000,0.000000,-101.000000,-43.400002,-41.299999,0.000000,0.000000,8.338332,69.593384,107.969995,107.969995,13.132905,6.150950,152.063766,0.000000,12.984000,0.000000,0.000000,120.266668,118.933334,118.300003,118.333336,117.900002,117.000000,0,1,0,0,0,68.741,47.992,68.384,48.456
02/19/2025,13:19:08.522,3560.90,3560.51,241.590000,23.251000,5617.000000,5534.500000,0.000000,60.006000,5617.000000,1.000000,1.400929,1.401258,3559.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.400001,70.300151,117.405307,80.849998,68.708162,13.133000,0.000000,-100.900002,-43.400002,-41.299999,0.000000,0.000000,8.338340,69.611679,107.969995,107.969995,13.132905,6.151667,152.063431,0.000000,12.984000,0.000000,0.000000,119.833333,118.933334,118.300003,118.533333,117.900002,116.900002,0,1,0,0,0,68.742,47.991,68.384,48.456
02/19/2025,13:19:11.523,3563.90,3563.52,241.580000,23.250000,5617.000000,5539.200000,0.000000,60.000000,5617.000000,1.000000,1.401591,1.401565,3562.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.449999,70.300003,117.424082,80.869998,68.709999,13.133000,0.000000,-100.800003,-43.400002,-41.299999,0.000000,0.000000,8.338174,69.649292,107.969995,107.969995,13.132905,6.152164,152.063095,0.000000,12.984000,0.000000,0.000000,119.566666,119.099998,118.400002,118.699997,118.033333,116.900002,0,1,0,0,0,68.742,47.990,68.384,48.456
02/19/2025,13:19:14.523,3566.90,3566.52,241.650000,23.257000,5620.000000,5543.800000,0.000000,60.000000,5620.000000,1.000000,1.401342,1.401407,3565.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.433333,70.300003,117.443469,80.886665,68.709999,13.133000,0.000000,-100.699997,-43.400002,-41.299999,0.000000,0.000000,8.338311,69.649529,107.969995,107.969995,13.132905,6.152342,152.062744,0.000000,12.984000,0.000000,0.000000,119.333336,119.066666,118.400002,118.699997,118.166664,116.933334,0,1,0,0,0,68.742,47.990,68.384,48.456
02/19/2025,13:19:17.523,3569.90,3569.52,241.580000,23.250000,5617.000000,5548.500000,0.000000,60.001000,5617.000000,1.000000,1.401247,1.401565,3568.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.466667,70.300003,117.463060,80.893333,68.709999,13.133000,0.000000,-100.900002,-43.400002,-41.299999,0.000000,0.000000,8.338590,69.632751,107.969995,107.969995,13.132905,6.152481,152.062454,0.000000,12.984000,0.000000,0.000000,119.300003,119.000000,118.400002,118.699997,118.333333,117.066666,0,1,0,0,0,68.743,47.989,68.384,48.456
02/19/2025,13:19:20.525,3572.90,3572.52,241.650000,23.256000,5620.000000,5553.200000,0.000000,60.005000,5620.000000,1.000000,1.401230,1.401697,3571.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.483334,70.300003,117.483876,80.900002,68.709999,13.133000,0.000000,-100.800003,-43.500000,-41.299999,0.000000,0.000000,8.338346,69.680405,107.969995,107.969995,13.132905,6.152750,152.062103,0.000000,12.984000,0.000000,0.000000,119.333336,118.933334,118.433334,118.666664,118.433334,117.099998,0,1,0,0,0,68.743,47.989,68.384,48.457
02/19/2025,13:19:23.525,3575.90,3575.52,241.600000,23.252000,5618.000000,5557.900000,0.000000,60.005000,5618.000000,1.000000,1.400869,1.401076,3574.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.466667,70.300003,117.505917,80.919998,68.709999,13.133000,0.000000,-100.900002,-43.400002,-41.299999,0.000000,0.000000,8.338222,69.711937,107.969995,107.969995,13.132905,6.153538,152.061798,0.000000,12.984000,0.000000,0.000000,119.300003,118.900002,118.500000,118.500000,118.500000,117.099998,0,1,0,0,0,68.743,47.988,68.384,48.457
02/19/2025,13:19:26.524,3578.90,3578.52,241.580000,23.250000,5617.000000,5562.600000,0.000000,60.009000,5617.000000,1.000000,1.400817,1.401068,3577.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.483334,70.299707,117.528367,80.926666,68.709999,13.133000,0.000000,-100.900002,-43.299999,-41.299999,0.000000,0.000000,8.338269,69.724556,107.969995,107.969995,13.132905,6.153638,152.061493,0.000000,12.984000,0.000000,0.000000,119.300003,118.900002,118.599998,118.500000,118.500000,117.099998,0,1,0,0,0,68.743,47.988,68.384,48.457
02/19/2025,13:19:29.524,3581.90,3581.52,241.510000,23.244000,5614.000000,5567.200000,0.000000,60.007000,5614.000000,1.000000,1.401179,1.401226,3580.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.477779,70.299115,117.547552,80.940002,68.709999,13.133000,0.000000,-101.300003,-43.299999,-41.400002,0.000000,0.000000,8.338252,69.746284,107.969995,107.969995,13.132905,6.153651,152.061142,0.000000,12.984000,0.000000,0.000000,119.566668,118.900002,118.599998,118.500000,118.400002,116.900002,0,1,0,0,0,68.744,47.987,68.385,48.457
02/19/2025,13:19:32.524,3584.90,3584.52,241.650000,23.256000,5620.000000,5571.900000,0.000000,60.008000,5620.000000,1.000000,1.400542,1.401283,3583.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.583333,70.298228,117.564694,80.953336,68.709999,13.133000,0.000000,-101.400002,-43.099998,-41.400002,0.000000,0.000000,8.338530,69.728874,107.969995,107.969995,13.132905,6.154044,152.060745,0.000000,12.984000,0.000000,0.000000,120.233335,119.066666,118.633331,118.533333,118.433334,116.599998,0,1,0,0,0,68.744,47.987,68.385,48.458
02/19/2025,13:19:35.526,3587.90,3587.52,241.630000,23.254000,5619.000000,5576.600000,0.000000,60.006000,5619.000000,1.000000,1.400576,1.400778,3586.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.600000,70.297340,117.568366,80.980003,68.709999,13.133000,0.000000,-101.400002,-43.099998,-41.500000,0.000000,0.000000,8.338365,69.757607,107.969995,107.969995,13.132905,6.153796,152.060699,0.000000,12.984000,0.000000,0.000000,120.366669,119.166664,118.599998,118.533333,118.500000,116.433334,0,1,0,0,0,68.744,47.986,68.385,48.458
02/19/2025,13:19:38.526,3590.90,3590.52,241.520000,23.243000,5614.000000,5581.300000,0.000000,60.004000,5614.000000,1.000000,1.400766,1.401043,3589.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.749999,70.296453,117.507141,80.980003,68.709999,13.133000,0.000000,-101.500000,-43.000000,-41.599998,0.000000,0.000000,8.338310,69.767090,107.969995,107.969995,13.132905,6.153732,152.060608,0.000000,12.984000,0.000000,0.000000,121.133334,119.199997,118.599998,118.599998,118.500000,116.466667,0,1,0,0,0,68.744,47.985,68.385,48.458
02/19/2025,13:19:41.527,3593.90,3593.52,241.650000,23.256000,5620.000000,5586.000000,0.000000,60.003000,5620.000000,1.000000,1.401316,1.401407,3592.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.927777,70.295565,117.378570,80.993334,68.709999,13.133000,0.000000,-101.599998,-42.900002,-41.599998,0.000000,0.000000,8.338595,69.742508,107.969995,107.969995,13.132905,6.153726,152.060318,0.000000,12.984000,0.000000,0.000000,121.966665,119.266668,118.633331,118.633331,118.500000,116.566666,0,1,0,0,0,68.745,47.985,68.385,48.458
02/19/2025,13:19:44.528,3596.90,3596.52,241.530000,23.244000,5614.000000,5590.600000,0.000000,60.002000,5614.000000,1.000000,1.401093,1.401482,3595.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.894444,70.294381,117.291224,81.013331,68.709999,13.133000,0.000000,-101.900002,-42.900002,-41.599998,0.000000,0.000000,8.338401,69.788246,107.969995,107.969995,13.132905,6.154512,152.060013,0.000000,12.984000,0.000000,0.000000,121.566666,119.333336,118.633331,118.699997,118.500000,116.633331,0,1,0,0,0,68.745,47.984,68.385,48.458
02/19/2025,13:19:47.528,3599.90,3599.52,241.670000,23.258000,5621.000000,5595.300000,0.000000,60.001000,5621.000000,1.000000,1.401195,1.401291,3598.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,118.922222,70.292458,117.318775,81.013331,68.709999,13.133000,0.000000,-101.800003,-42.900002,-41.599998,0.000000,0.000000,8.338305,69.826599,107.969995,107.969995,13.132905,6.155083,152.059540,0.000000,12.984000,0.000000,0.000000,121.199999,119.500000,118.833333,118.766668,118.500000,116.733332,0,1,0,0,0,68.745,47.984,68.385,48.458
02/19/2025,13:19:50.528,3602.90,3602.52,241.560000,23.248000,5616.000000,5600.000000,0.000000,60.004000,5616.000000,1.000000,1.400766,1.401184,3601.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.044445,70.290239,117.421224,81.026665,68.709999,13.133000,0.000000,-101.599998,-42.900002,-41.599998,0.000000,0.000000,8.338408,69.836319,107.969995,107.969995,13.132905,6.155149,152.059052,0.000000,12.984000,0.000000,0.000000,121.166664,119.633331,119.366666,118.800003,118.500000,116.800003,0,1,0,0,0,68.745,47.984,68.385,48.459
02/19/2025,13:19:53.528,3605.90,3605.52,241.670000,23.258000,5621.000000,5604.700000,0.000000,60.007000,5621.000000,1.000000,1.401496,1.401581,3604.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.061112,70.288464,117.527347,81.040001,68.711224,13.133000,0.000000,-101.800003,-42.799999,-41.700001,0.000000,0.000000,8.338669,69.828575,107.969995,107.969995,13.132905,6.155383,152.058578,0.000000,12.984000,0.000000,0.000000,121.233332,119.566666,119.433334,118.800003,118.533333,116.800003,0,1,0,0,0,68.745,47.983,68.385,48.459
02/19/2025,13:19:56.529,3608.90,3608.52,241.620000,23.254000,5619.000000,5609.400000,0.000000,60.009000,5619.000000,1.000000,1.401264,1.401457,3607.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.161110,70.286837,117.615306,81.046666,68.712449,13.133000,0.000000,-102.300003,-42.700001,-41.799999,0.000000,0.000000,8.338691,69.852104,107.969995,107.969995,13.132905,6.156098,152.058121,0.000000,12.984000,0.000000,0.000000,121.166664,119.733332,119.566666,119.000000,118.599998,116.900002,0,1,0,0,0,68.746,47.983,68.385,48.459
02/19/2025,13:19:59.528,3611.90,3611.52,241.630000,23.255000,5619.000000,5614.100000,0.000000,60.009000,5619.000000,1.000000,1.400903,1.401151,3610.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.249999,70.284322,117.688572,81.059998,68.712449,13.133000,0.000000,-102.400002,-42.599998,-41.900002,0.001000,0.000000,8.338964,69.837479,107.969995,107.969995,13.132905,6.156399,152.057678,0.000000,12.984000,0.000000,0.000000,121.166664,119.800003,119.633331,119.133331,118.699997,117.066666,0,1,0,0,0,68.746,47.982,68.386,48.459
02/19/2025,13:20:02.530,3614.90,3614.52,241.560000,23.248000,5616.000000,5618.700000,0.000000,60.008000,5616.000000,1.000000,1.401110,1.401432,3613.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.261111,70.280771,117.746939,81.069997,68.712449,13.133000,0.000000,-102.599998,-42.500000,-42.099998,0.000000,0.000000,8.338376,69.928917,107.969995,107.969995,13.132905,6.156324,152.057388,0.000000,12.984000,0.000000,0.000000,120.699999,119.866669,119.699997,119.333336,118.766668,117.199999,0,1,0,0,0,68.746,47.982,68.386,48.460
02/19/2025,13:20:05.531,3617.90,3617.52,241.540000,23.246000,5615.000000,5623.400000,0.000000,60.009000,5615.000000,1.000000,1.400069,1.400389,3616.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.294445,70.276333,117.788368,81.089996,68.712857,13.133000,0.000000,-102.800003,-42.299999,-42.200001,0.000000,0.000000,8.338270,69.956055,107.969995,107.969995,13.132905,6.156888,152.057083,0.000000,12.984000,0.000000,0.000000,120.400002,119.900002,119.699997,119.466667,118.900002,117.400002,0,1,0,0,0,68.746,47.981,68.386,48.460
02/19/2025,13:20:08.530,3620.90,3620.52,241.540000,23.246000,5615.000000,5628.100000,0.000000,60.006000,5615.000000,1.000000,1.400069,1.400638,3619.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.322223,70.270563,117.818980,81.103333,68.712857,13.133000,0.000000,-103.199997,-42.200001,-42.200001,0.000000,0.000000,8.338462,69.947639,107.969995,107.969995,13.132905,6.157566,152.056824,0.000000,12.985000,0.000000,0.000000,120.233332,119.900002,119.800003,119.500000,118.966667,117.533333,0,1,0,0,0,68.747,47.981,68.386,48.460
02/19/2025,13:20:11.532,3623.90,3623.52,241.630000,23.256000,5619.000000,5632.800000,0.000000,60.005000,5619.000000,1.000000,1.400800,1.401026,3622.000000,27.487500,0.000000,16.512500,0.000000,Heating Tanks.... ,119.350000,70.264646,117.848164,81.110001,68.712857,13.133000,0.000000,-103.400002,-42.200001,-42.299999,0.000000,0.000000,8.338845,69.920799,107.969995,107.969995,13.132905,6.157394,152.056534,0.000000,12.985000,0.000000,0.000000,120.099998,120.000000,119.800003,119.500000,119.099998,117.599998,0,1,0,0,0,68.747,47.980,68.386,48.460
