Version: ,2.15.1031.19, , , , , 
Water Heater Test Report, ,,,,,
Test Procedure,DOE UEF 1st Hour (Storage),,,,,
, ,,,,,
File Name:,UEFFHRgasST-3-GE3-1102.csv,,,,,
Test Start Date & Time:,7/10/2020 11:00:40,,,,,
Test Name:,UEFFHRgasST-3-GE3-1102,,,,,
Operator:,Ashley Cocita,,,,,
Station and Location: ,Cleveland - 3,,,,,
Manufacturer:,GE,,,,,
Model Number:,40T-12BXR01,,,,,
Serial Number:,PROTO,,,,,
UEF Water Heater Type:, ,,,,,
Heating Method:,Nat/LP gas,,,,,
Water Heater Description:,40136 BTU/15 min,,,,,
Vst:,38.35,,,,,
Predraws Selected: ,0,,,,,
 , ,,,,,
Thermocouple Tree: ,Hulk Hogan,,,,,
 ,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6
Probe Heights: ,0.00,0.00,0.00,0.00,0.00,0.00
Date,Time,Elapsed Time,Message,Burner/Lower Element,Upper Element,Total Uncorr. Gas Cons.,Total Corr. Gas Cons,Gas Rate (BTU/hr),Q Gas,Q Elec,Q Total,Total Water Cons. @Outlet,Water Flow Rate @Outlet,Water Flow Rate @Inlet,Total Water Cons. @Inlet,Mean Tank Temp,Max Mean Tank Temp,Voltage,Current,Watts,Watt-Hours,Inlet Temp,Outlet Temp,Ambient Temp,Probe 1,Probe 2,Probe 3,Probe 4,Probe 5,Probe 6,Gas Temp,Barometer,Gas Meter Pressure,Manifold Pressure,High Flow Water Reg.,Humidity,Oil Heating Value,Water Scale Factor,Gas Scale Factor,Gas CF,Delta,Water Press.,Inlet,Outlet,Oil Scale Factor,Bypass Valve,Oil Heating Value,HV Type Selected,Tohx,Comb. Air Temp,Mean Tank Temp (60s Avg)
7/10/2020,11:38:15,2255.3,Draw,ON,OFF,27.528,26.919,39624.233,29236.630,-11.371,29225.259,150.008,3.017,2.983,148.416,101.924,120.299,0.096,0.000,-0.000,-3.333,57.756,121.877,66.627,121.042,119.937,115.182,90.480,83.540,81.361,67.153,29.038,9.451,3.943,0.008,0.000,1086.293,5000.000,250.000,0.978,64.121,73.095,-99585.530,-99621.814,500000.000,OFF,1067.400,Oil,-99621.814,-99621.814,103.613
7/10/2020,11:38:20,2260.3,Draw,ON,OFF,27.588,26.977,39906.979,29300.350,-11.371,29288.979,150.259,3.017,2.984,148.665,101.519,120.299,0.096,0.000,-0.000,-3.333,57.747,121.670,66.629,120.950,119.764,113.691,89.962,83.567,81.177,67.152,29.038,9.449,3.939,0.008,0.000,1086.293,5000.000,250.000,0.978,63.923,73.081,-99582.852,-99619.278,500000.000,OFF,1067.400,Oil,-99619.278,-99619.278,103.353
7/10/2020,11:38:25,2265.3,Draw,ON,OFF,27.632,27.020,39624.007,29347.079,-11.371,29335.708,150.511,3.017,2.984,148.913,101.269,120.299,0.096,0.000,-0.000,-3.333,57.735,121.662,66.629,120.865,119.709,112.762,89.421,83.597,81.260,67.152,29.038,9.448,3.939,0.008,0.000,1086.293,5000.000,250.000,0.978,63.927,73.065,-99584.432,-99620.852,500000.000,OFF,1067.400,Oil,-99620.852,-99620.852,103.086
7/10/2020,11:38:30,2270.3,Draw,ON,OFF,27.692,27.079,39947.673,29410.799,-11.371,29399.428,150.762,3.017,2.984,149.162,100.900,120.299,0.096,0.000,-0.000,-3.333,57.737,121.545,66.630,120.820,119.747,111.636,88.333,83.515,81.348,67.153,29.038,9.449,3.948,0.008,0.000,1086.293,5000.000,250.000,0.978,63.808,73.069,-99581.518,-99617.883,500000.000,OFF,1067.400,Oil,-99617.883,-99617.883,102.794
7/10/2020,11:38:35,2275.3,Draw,ON,OFF,27.740,27.126,39704.555,29461.776,-11.371,29450.405,151.014,3.018,2.985,149.411,100.593,120.299,0.096,0.000,-0.000,-3.333,57.738,121.423,66.633,120.753,119.716,110.632,87.905,83.146,81.408,67.153,29.038,9.450,3.938,0.008,0.000,1086.293,5000.000,250.000,0.978,63.686,73.084,-99582.961,-99619.359,500000.000,OFF,1067.400,Oil,-99619.359,-99619.359,102.500
7/10/2020,11:38:40,2280.3,Draw,ON,OFF,27.796,27.181,39968.036,29521.248,-11.371,29509.877,151.265,3.013,2.980,149.659,100.344,120.299,0.096,0.000,-0.000,-3.333,57.738,121.313,66.637,120.644,119.669,109.674,87.507,82.845,81.724,67.153,29.038,9.450,3.947,0.008,0.000,1086.293,5000.000,250.000,0.978,63.575,73.055,-99582.855,-99619.258,500000.000,OFF,1067.400,Oil,-99619.258,-99619.258,102.203
7/10/2020,11:38:45,2285.3,Draw,ON,OFF,27.840,27.224,39624.146,29567.977,-11.371,29556.606,151.516,3.017,2.984,149.908,99.943,120.299,0.096,0.000,-0.000,-3.333,57.738,121.279,66.641,120.522,119.637,108.811,87.056,82.559,81.069,67.155,29.038,9.450,3.945,0.008,0.000,1086.293,5000.000,250.000,0.978,63.541,73.066,-99582.517,-99618.996,500000.000,OFF,1067.400,Oil,-99618.996,-99618.996,101.902
7/10/2020,11:38:50,2290.3,Draw,ON,OFF,27.900,27.282,39927.236,29631.697,-11.371,29620.326,151.768,3.017,2.984,150.156,99.676,120.299,0.096,0.000,-0.000,-3.333,57.728,121.259,66.645,120.389,119.626,107.703,86.827,82.449,81.064,67.154,29.038,9.450,3.938,0.008,0.000,1086.293,5000.000,250.000,0.978,63.531,73.053,-99579.709,-99616.084,500000.000,OFF,1067.400,Oil,-99616.084,-99616.084,101.584
7/10/2020,11:38:55,2295.3,Draw,ON,OFF,27.948,27.329,39724.636,29682.673,-11.371,29671.303,152.019,3.016,2.983,150.405,99.389,120.299,0.096,0.000,-0.000,-3.333,57.737,121.122,66.645,120.341,119.556,106.861,86.603,82.454,80.518,67.155,29.038,9.449,3.937,0.008,0.000,1086.293,5000.000,250.000,0.978,63.386,73.053,-99582.112,-99618.564,500000.000,OFF,1067.400,Oil,-99618.564,-99618.564,101.264
7/10/2020,11:39:00,2300.3,Draw,ON,OFF,28.000,27.380,39825.455,29737.898,-11.371,29726.527,152.271,3.021,2.988,150.654,99.149,120.299,0.096,0.000,-0.000,-3.333,57.731,121.081,66.646,120.306,119.517,105.759,86.120,82.415,80.776,67.154,29.038,9.449,3.946,0.008,0.000,1086.293,5000.000,250.000,0.978,63.350,73.036,-99580.714,-99617.102,500000.000,OFF,1067.400,Oil,-99617.102,-99617.102,100.950
7/10/2020,11:39:05,2305.3,Draw,ON,OFF,28.056,27.435,39784.763,29797.370,-11.371,29785.999,152.522,3.017,2.984,150.902,98.844,120.299,0.096,0.000,-0.000,-3.333,57.741,121.105,66.648,120.282,119.505,104.891,85.812,82.091,80.481,67.154,29.038,9.449,3.936,0.008,0.000,1086.293,5000.000,250.000,0.978,63.364,73.000,-99581.899,-99618.358,500000.000,OFF,1067.400,Oil,-99618.358,-99618.358,100.642
7/10/2020,11:39:10,2310.3,Draw,ON,OFF,28.104,27.482,39765.153,29848.347,-11.371,29836.976,152.773,3.018,2.985,151.151,98.603,120.299,0.096,0.000,-0.000,-3.333,57.727,120.952,66.649,120.231,119.428,104.053,85.574,81.565,80.768,67.156,29.038,9.450,3.940,0.008,0.000,1086.293,5000.000,250.000,0.978,63.225,72.984,-99579.325,-99615.835,500000.000,OFF,1067.400,Oil,-99615.835,-99615.835,100.330
7/10/2020,11:39:15,2315.3,Draw,ON,OFF,28.164,27.541,39865.973,29912.067,-11.371,29900.696,153.025,3.016,2.984,151.400,98.154,120.299,0.096,0.000,-0.000,-3.333,57.721,120.789,66.652,120.144,119.282,103.180,85.314,81.325,79.680,67.154,29.038,9.450,3.940,0.008,0.000,1086.293,5000.000,250.000,0.978,63.068,72.985,-99582.715,-99619.230,500000.000,OFF,1067.400,Oil,-99619.230,-99619.230,100.018
7/10/2020,11:39:20,2320.3,Draw,ON,OFF,28.208,27.584,39663.997,29958.796,-11.371,29947.425,153.276,3.016,2.984,151.648,97.891,120.299,0.096,0.000,-0.000,-3.333,57.720,120.730,66.654,120.051,119.164,102.527,85.065,81.219,79.319,67.155,29.038,9.451,3.940,0.008,0.000,1086.293,5000.000,250.000,0.978,63.010,72.999,-99579.239,-99615.723,500000.000,OFF,1067.400,Oil,-99615.723,-99615.723,99.704
7/10/2020,11:39:25,2325.3,Draw,ON,OFF,28.268,27.642,39886.060,30022.516,-11.371,30011.145,153.528,3.016,2.984,151.897,97.677,120.299,0.096,0.000,-0.000,-3.333,57.735,120.697,66.658,119.976,118.863,101.798,84.777,81.346,79.301,67.156,29.038,9.451,3.934,0.008,0.000,1086.293,5000.000,250.000,0.978,62.962,72.999,-99583.771,-99620.213,500000.000,OFF,1067.400,Oil,-99620.213,-99620.213,99.411
7/10/2020,11:39:30,2330.3,Draw,ON,OFF,28.312,27.685,39644.092,30069.245,-11.371,30057.874,153.779,3.018,2.985,152.146,97.387,120.299,0.096,0.000,-0.000,-3.333,57.729,120.571,66.661,119.869,118.629,100.999,84.333,81.001,79.490,67.154,29.038,9.451,3.939,0.008,0.000,1086.293,5000.000,250.000,0.978,62.842,72.965,-99580.041,-99616.491,500000.000,OFF,1067.400,Oil,-99616.491,-99616.491,99.117
7/10/2020,11:39:35,2335.3,Draw,ON,OFF,28.372,27.744,39886.242,30132.965,-11.371,30121.594,154.030,3.012,2.980,152.394,97.120,120.299,0.096,0.000,-0.000,-3.333,57.738,120.467,66.664,119.759,118.466,100.021,84.057,80.927,79.491,67.154,29.038,9.451,3.931,0.008,0.000,1086.293,5000.000,250.000,0.978,62.730,72.931,-99580.898,-99617.343,500000.000,OFF,1067.400,Oil,-99617.343,-99617.343,98.827
7/10/2020,11:39:40,2340.3,Draw,ON,OFF,28.416,27.787,39623.807,30179.694,-11.371,30168.323,154.281,3.016,2.984,152.643,96.975,120.299,0.096,0.000,-0.000,-3.333,57.738,120.353,66.663,119.674,118.343,99.302,83.968,80.928,79.634,67.156,29.038,9.450,3.942,0.008,0.000,1086.293,5000.000,250.000,0.978,62.615,72.887,-99582.286,-99618.687,500000.000,OFF,1067.400,Oil,-99618.687,-99618.687,98.541
7/10/2020,11:39:45,2345.3,Draw,ON,OFF,28.476,27.846,39927.103,30243.414,-11.371,30232.043,154.532,3.014,2.981,152.891,96.721,120.299,0.096,0.000,-0.000,-3.333,57.746,120.280,66.659,119.596,118.367,98.743,83.726,80.717,79.179,67.155,29.038,9.452,3.940,0.008,0.000,1086.293,5000.000,250.000,0.978,62.534,72.864,-99581.555,-99618.053,500000.000,OFF,1067.400,Oil,-99618.053,-99618.053,98.267
7/10/2020,11:39:50,2350.3,Draw,ON,OFF,28.524,27.892,39664.131,30294.390,-11.371,30283.019,154.784,3.016,2.984,153.140,96.524,120.299,0.096,0.000,-0.000,-3.333,57.760,120.225,66.657,119.508,118.082,98.277,83.499,80.696,79.082,67.157,29.038,9.451,3.941,0.008,0.000,1086.293,5000.000,250.000,0.978,62.466,72.882,-99582.063,-99618.472,500000.000,OFF,1067.400,Oil,-99618.472,-99618.472,98.004
7/10/2020,11:39:55,2355.3,Draw,ON,OFF,28.584,27.951,40008.488,30358.111,-11.371,30346.740,155.035,3.012,2.980,153.388,96.325,120.299,0.096,0.000,-0.000,-3.333,57.754,120.092,66.661,119.410,117.809,97.870,83.243,80.676,78.945,67.158,29.038,9.452,3.937,0.008,0.000,1086.293,5000.000,250.000,0.978,62.338,72.911,-99579.347,-99615.708,500000.000,OFF,1067.400,Oil,-99615.708,-99615.708,97.743
7/10/2020,11:40:00,2360.3,Draw,ON,OFF,28.628,27.994,39623.760,30404.839,-11.371,30393.468,155.286,3.016,2.984,153.637,96.163,120.299,0.096,0.000,-0.000,-3.333,57.747,119.995,66.659,119.361,117.668,97.387,82.987,80.547,79.031,67.155,29.038,9.452,3.932,0.008,0.000,1086.293,5000.000,250.000,0.978,62.248,72.927,-99580.756,-99617.145,500000.000,OFF,1067.400,Oil,-99617.145,-99617.145,97.493
7/10/2020,11:40:05,2365.3,Draw,ON,OFF,28.684,28.049,39906.702,30464.311,-11.371,30452.940,155.537,3.015,2.983,153.885,95.991,120.299,0.096,0.000,-0.000,-3.333,57.750,119.911,66.658,119.264,117.912,96.755,82.779,80.422,78.815,67.158,29.038,9.451,3.943,0.008,0.000,1086.293,5000.000,250.000,0.978,62.161,72.975,-99579.982,-99616.410,500000.000,OFF,1067.400,Oil,-99616.410,-99616.410,97.249
7/10/2020,11:40:10,2370.3,Draw,ON,OFF,28.732,28.096,39683.985,30515.288,-11.371,30503.917,155.789,3.016,2.984,154.134,95.730,120.299,0.096,0.000,-0.000,-3.333,57.740,119.753,66.662,119.140,117.595,95.867,82.567,80.243,78.968,67.158,29.038,9.451,3.935,0.008,0.000,1086.293,5000.000,250.000,0.978,62.013,72.996,-99579.434,-99615.865,500000.000,OFF,1067.400,Oil,-99615.865,-99615.865,97.009
7/10/2020,11:40:15,2375.3,Draw,ON,OFF,28.784,28.147,39805.028,30570.512,-11.371,30559.141,156.040,3.016,2.984,154.383,95.413,120.299,0.096,0.000,-0.000,-3.333,57.743,119.600,66.663,119.005,117.324,95.251,82.517,80.196,78.185,67.160,29.038,9.451,3.946,0.008,0.000,1086.293,5000.000,250.000,0.978,61.857,73.020,-99582.378,-99618.799,500000.000,OFF,1067.400,Oil,-99618.799,-99618.799,96.773
7/10/2020,11:40:20,2380.3,Draw,ON,OFF,28.836,28.198,39724.428,30625.736,-11.371,30614.365,156.292,3.017,2.985,154.632,95.239,120.299,0.096,0.000,-0.000,-3.333,57.747,119.519,66.661,118.812,116.936,94.823,82.232,80.088,78.541,67.159,29.038,9.451,3.945,0.008,0.000,1086.293,5000.000,250.000,0.978,61.771,73.025,-99576.283,-99612.735,500000.000,OFF,1067.400,Oil,-99612.735,-99612.735,96.550
7/10/2020,11:40:25,2385.3,Draw,ON,OFF,28.888,28.248,39804.998,30680.960,-11.371,30669.589,156.543,3.021,2.989,154.881,94.968,120.299,0.096,0.000,-0.000,-3.333,57.754,119.416,66.659,118.725,116.353,94.666,81.722,79.754,78.591,67.159,29.038,9.452,3.944,0.008,0.000,1086.293,5000.000,250.000,0.978,61.662,73.048,-99580.783,-99617.227,500000.000,OFF,1067.400,Oil,-99617.227,-99617.227,96.324
7/10/2020,11:40:30,2390.3,Draw,ON,OFF,28.944,28.303,39825.430,30740.432,-11.371,30729.061,156.795,3.019,2.988,155.130,94.762,120.299,0.096,0.000,-0.000,-3.333,57.766,119.352,66.663,118.599,116.086,94.397,81.394,79.690,78.408,67.161,29.038,9.450,3.938,0.008,0.000,1086.293,5000.000,250.000,0.978,61.587,73.077,-99579.932,-99616.403,500000.000,OFF,1067.400,Oil,-99616.403,-99616.403,96.104
7/10/2020,11:40:35,2395.3,Draw,ON,OFF,28.988,28.346,39623.658,30787.160,-11.371,30775.789,157.047,3.019,2.988,155.379,94.600,120.299,0.096,0.000,-0.000,-3.333,57.758,119.202,66.665,118.477,116.108,93.951,81.159,79.401,78.502,67.160,29.038,9.452,3.939,0.008,0.000,1086.293,5000.000,250.000,0.978,61.444,73.078,-99579.843,-99616.306,500000.000,OFF,1067.400,Oil,-99616.306,-99616.306,95.888
7/10/2020,11:40:40,2400.3,Draw,ON,OFF,29.048,28.405,39845.663,30850.880,-11.371,30839.509,157.298,3.019,2.988,155.628,94.324,120.299,0.096,0.000,-0.000,-3.333,57.754,119.082,66.666,118.392,115.887,93.327,81.132,79.155,78.053,67.161,29.038,9.451,3.946,0.008,0.000,1086.293,5000.000,250.000,0.978,61.328,73.095,-99579.730,-99616.126,500000.000,OFF,1067.400,Oil,-99616.126,-99616.126,95.673
7/10/2020,11:40:45,2405.3,Draw,ON,OFF,29.088,28.444,39563.752,30893.360,-11.371,30881.989,157.550,3.019,2.988,155.876,94.136,120.299,0.096,0.000,-0.000,-3.333,57.746,118.943,66.668,118.265,115.315,92.764,81.347,79.136,77.988,67.160,29.038,9.451,3.933,0.008,0.000,1086.293,5000.000,250.000,0.978,61.197,73.101,-99578.726,-99615.221,500000.000,OFF,1067.400,Oil,-99615.221,-99615.221,95.450
7/10/2020,11:40:50,2410.3,Draw,ON,OFF,29.148,28.503,39825.157,30957.079,-11.371,30945.709,157.801,3.019,2.988,156.125,93.871,120.299,0.096,0.000,-0.000,-3.333,57.742,118.707,66.669,118.189,113.819,92.354,81.204,79.248,78.414,67.162,29.038,9.451,3.929,0.008,0.000,1086.293,5000.000,250.000,0.978,60.965,73.111,-99578.620,-99615.051,500000.000,OFF,1067.400,Oil,-99615.051,-99615.051,95.237
7/10/2020,11:40:55,2415.3,Draw,ON,OFF,29.192,28.546,39563.913,31003.807,-11.371,30992.436,158.053,3.020,2.989,156.375,93.452,120.299,0.096,0.000,-0.000,-3.333,57.742,118.529,66.668,118.079,112.125,91.930,80.997,79.106,78.477,67.162,29.038,9.449,3.942,0.008,0.000,1086.293,5000.000,250.000,0.978,60.787,73.123,-99578.102,-99614.533,500000.000,OFF,1067.400,Oil,-99614.533,-99614.533,95.004
7/10/2020,11:41:00,2420.3,Draw,ON,OFF,29.256,28.608,39947.031,31071.775,-11.371,31060.404,158.305,3.019,2.988,156.624,92.976,120.299,0.096,0.000,-0.000,-3.333,57.753,118.390,66.670,117.935,110.898,91.513,80.718,79.104,77.687,67.162,29.038,9.450,3.936,0.008,0.000,1086.293,5000.000,250.000,0.978,60.637,73.105,-99578.979,-99615.427,500000.000,OFF,1067.400,Oil,-99615.427,-99615.427,94.749
7/10/2020,11:41:05,2425.3,Draw,ON,OFF,29.300,28.651,39643.601,31118.503,-11.371,31107.132,158.556,3.023,2.992,156.873,92.727,120.299,0.096,0.000,-0.000,-3.333,57.755,118.358,66.670,117.803,109.869,91.124,80.670,79.127,77.771,67.162,29.038,9.450,3.943,0.008,0.000,1086.293,5000.000,250.000,0.978,60.603,73.104,-99577.565,-99614.026,500000.000,OFF,1067.400,Oil,-99614.026,-99614.026,94.482
7/10/2020,11:41:10,2430.3,Draw,ON,OFF,29.360,28.710,39987.589,31182.222,-11.371,31170.851,158.808,3.023,2.992,157.122,92.365,120.299,0.096,0.000,-0.000,-3.333,57.754,118.216,66.670,117.705,108.864,90.824,80.620,78.917,77.262,67.161,29.038,9.450,3.927,0.008,0.000,1086.293,5000.000,250.000,0.978,60.462,73.092,-99579.239,-99615.683,500000.000,OFF,1067.400,Oil,-99615.683,-99615.683,94.210
7/10/2020,11:41:15,2435.3,Draw,ON,OFF,29.404,28.753,39623.695,31228.950,-11.371,31217.579,159.060,3.022,2.992,157.371,92.171,120.299,0.096,0.000,-0.000,-3.333,57.745,118.090,66.667,117.602,107.640,90.505,80.659,78.929,77.689,67.164,29.038,9.450,3.925,0.008,0.000,1086.293,5000.000,250.000,0.978,60.345,73.091,-99576.790,-99613.286,500000.000,OFF,1067.400,Oil,-99613.286,-99613.286,93.933
7/10/2020,11:41:20,2440.3,Draw,ON,OFF,29.460,28.808,39926.577,31288.421,-11.371,31277.050,159.311,3.018,2.987,157.620,91.827,120.299,0.096,0.000,-0.000,-3.333,57.735,117.979,66.668,117.467,106.380,90.104,80.615,79.113,77.281,67.163,29.038,9.450,3.936,0.008,0.000,1086.293,5000.000,250.000,0.978,60.244,73.088,-99576.990,-99613.459,500000.000,OFF,1067.400,Oil,-99613.459,-99613.459,93.659
7/10/2020,11:41:25,2445.3,Draw,ON,OFF,29.504,28.851,39623.456,31335.149,-11.371,31323.778,159.563,3.022,2.992,157.869,91.472,120.299,0.096,0.000,-0.000,-3.333,57.743,117.849,66.661,117.257,105.627,89.748,80.443,78.741,77.015,67.163,29.038,9.450,3.938,0.008,0.000,1086.293,5000.000,250.000,0.978,60.106,73.074,-99574.968,-99611.477,500000.000,OFF,1067.400,Oil,-99611.477,-99611.477,93.366
7/10/2020,11:41:30,2450.3,Draw,ON,OFF,29.560,28.905,39804.739,31394.620,-11.371,31383.249,159.815,3.020,2.989,158.118,91.278,120.299,0.096,0.000,-0.000,-3.333,57.729,117.694,66.662,117.101,105.096,89.472,80.236,78.589,77.176,67.163,29.038,9.449,3.930,0.008,0.000,1086.293,5000.000,250.000,0.978,59.965,73.059,-99577.608,-99614.091,500000.000,OFF,1067.400,Oil,-99614.091,-99614.091,93.075
7/10/2020,11:41:35,2455.3,Draw,ON,OFF,29.612,28.956,39744.097,31449.843,-11.371,31438.473,160.066,3.018,2.988,158.368,91.065,120.299,0.096,0.000,-0.000,-3.333,57.739,117.567,66.659,116.927,104.405,89.184,80.068,78.589,77.215,67.163,29.038,9.450,3.947,0.008,0.000,1086.293,5000.000,250.000,0.978,59.828,73.058,-99577.497,-99613.985,500000.000,OFF,1067.400,Oil,-99613.985,-99613.985,92.784
7/10/2020,11:41:40,2460.3,Draw,ON,OFF,29.660,29.003,39743.878,31500.819,-11.371,31489.448,160.318,3.018,2.988,158.617,90.799,120.299,0.096,0.000,-0.000,-3.333,57.749,117.362,66.659,116.710,103.477,88.909,80.028,78.660,77.012,67.161,29.038,9.450,3.939,0.008,0.000,1086.293,5000.000,250.000,0.978,59.613,73.059,-99581.470,-99617.941,500000.000,OFF,1067.400,Oil,-99617.941,-99617.941,92.488
7/10/2020,11:41:45,2465.3,Draw,ON,OFF,29.716,29.058,39784.249,31560.290,-11.371,31548.919,160.570,3.022,2.992,158.866,90.601,120.299,0.096,0.000,-0.000,-3.333,57.747,117.151,66.660,116.560,102.648,88.682,79.992,78.644,77.082,67.163,29.038,9.449,3.931,0.008,0.000,1086.293,5000.000,250.000,0.978,59.404,73.032,-99579.411,-99615.938,500000.000,OFF,1067.400,Oil,-99615.938,-99615.938,92.196
7/10/2020,11:41:50,2470.3,Draw,ON,OFF,29.764,29.105,39704.135,31611.266,-11.371,31599.895,160.821,3.018,2.988,159.115,90.415,120.299,0.096,0.000,-0.000,-3.333,57.752,116.924,66.660,116.404,101.745,88.429,79.944,78.520,77.448,67.163,29.038,9.450,3.936,0.008,0.000,1086.293,5000.000,250.000,0.978,59.172,73.001,-99578.566,-99615.072,500000.000,OFF,1067.400,Oil,-99615.072,-99615.072,91.903
7/10/2020,11:41:55,2475.3,Draw,ON,OFF,29.824,29.163,39865.647,31674.985,-11.371,31663.614,161.073,3.022,2.992,159.364,90.137,120.299,0.096,0.000,-0.000,-3.333,57.748,116.727,66.658,116.149,100.977,88.250,79.768,78.352,77.326,67.164,29.038,9.450,3.935,0.008,0.000,1086.293,5000.000,250.000,0.978,58.979,72.983,-99577.025,-99613.449,500000.000,OFF,1067.400,Oil,-99613.449,-99613.449,91.620
7/10/2020,11:42:00,2480.3,Draw,ON,OFF,29.868,29.206,39643.381,31721.713,-11.371,31710.342,161.324,3.017,2.988,159.613,89.800,120.299,0.096,0.000,-0.000,-3.333,57.755,116.628,66.660,115.836,100.405,87.830,79.724,77.816,77.190,67.164,29.038,9.450,3.938,0.008,0.000,1086.293,5000.000,250.000,0.978,58.873,72.969,-99576.961,-99613.457,500000.000,OFF,1067.400,Oil,-99613.457,-99613.457,91.352
7/10/2020,11:42:05,2485.3,Draw,ON,OFF,29.928,29.265,39906.452,31785.432,-11.371,31774.061,161.576,3.023,2.993,159.862,89.496,120.299,0.096,0.000,-0.000,-3.333,57.768,116.513,66.660,115.519,99.891,87.491,79.436,77.984,76.654,67.164,29.038,9.450,3.931,0.008,0.000,1086.293,5000.000,250.000,0.978,58.744,72.963,-99576.820,-99613.337,500000.000,OFF,1067.400,Oil,-99613.337,-99613.337,91.084
7/10/2020,11:42:10,2490.3,Draw,ON,OFF,29.972,29.308,39643.542,31832.159,-11.371,31820.788,161.828,3.021,2.992,160.111,89.379,120.299,0.096,0.000,-0.000,-3.333,57.751,116.357,66.665,115.365,99.299,87.166,79.360,77.993,77.089,67.164,29.038,9.450,3.938,0.008,0.000,1086.293,5000.000,250.000,0.978,58.606,72.958,-99576.416,-99612.811,500000.000,OFF,1067.400,Oil,-99612.811,-99612.811,90.823
7/10/2020,11:42:15,2495.3,Draw,ON,OFF,30.032,29.367,39906.007,31895.879,-11.371,31884.508,162.079,3.021,2.992,160.361,89.115,120.299,0.096,0.000,-0.000,-3.333,57.752,116.189,66.671,115.279,98.812,86.885,79.090,77.941,76.684,67.162,29.038,9.450,3.937,0.008,0.000,1086.293,5000.000,250.000,0.978,58.437,72.957,-99574.991,-99611.481,500000.000,OFF,1067.400,Oil,-99611.481,-99611.481,90.570
7/10/2020,11:42:20,2500.3,Draw,ON,OFF,30.076,29.410,39583.175,31942.606,-11.371,31931.235,162.331,3.017,2.988,160.610,89.085,120.299,0.096,0.000,-0.000,-3.333,57.755,115.959,66.676,115.120,98.371,86.760,79.296,77.954,77.011,67.165,29.038,9.450,3.936,0.008,0.000,1086.293,5000.000,250.000,0.978,58.203,72.961,-99579.250,-99615.702,500000.000,OFF,1067.400,Oil,-99615.702,-99615.702,90.330
