Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Date,System Time,Elapsed Time (sec),Software Elapsed Time (sec),Voltage (V),RMS Current (Amps),Power (Watts),Watt Hours (Wh),Voltage Total Harmonic Distortion,Frequency (Hz),Apparent Power (VA),Power Factor,Current Crest Factor,Voltage Crest Factor,Integration Time (sec),Intellifaucet Valve (%),Intellifaucet Temperature (F),Proportioning Valve (%),Draw Count,Program Status,TC Tree Average,TC Down,RTD IN,RTD Out,RTD Ambient,Totalized Flow (Gallons),Flow Rate (GPM),Pressure - Port 1,Pressure - Port 2,Pressure - Port 3,Pressure - Port 4,Mass Flow Rate(lb/min),Density(gm/cm³),Flow Meter Inlet Temperature(°F),Draw Weight(lbs),Total Weight Inventory(lbs),Total Gallons Inventory(US Gallon),Drive Gain (%),Raw Tube Frequency (Hz),Hot Flow Rate-Calculated(US GPM),Hot Gallons-Calculated(US Gallon),Hot Flow Rate-Laurel(US GPM),Hot Gallons-Laurel(US Gallon),T1,T2,T3,T4,T5,T6,User Setpoint (0x4024),Tank Setpoint (°F) - (0x4026),T1 Temp Lower Tank (°F) - (0x405F),T2 Temp Upper Tank (°F) - (0x4060),MeasuredCurrent (0x4065),Line Voltage (0x4066),User UI Mode (0X4020),Upper Element (0x4068),Lower Element (0x4068),Compressor (0x4068),Fan (0x4068),Depletion - (0x40CB),Personality - (0x0035),T6 Temp (°F) - (0x406E),T7 Temp (°F) - (0x40B9),MixValveAbsoluteStepPosition - (0x400B),Flow State - (0X4069),T3A TEMP EVAP IN (°F) - (0x4061),T3B TEMP EVAP OUT (°F) -(0x4062),T4 TEMP COMP DISCHARGE (°F) - (0x4063),T5 TEMP AMBIENT (°F)- (0x4064),EEV Position - (0X4067),Condensate Sensor - (0x40BC),Fan (RPM) - (0xF073),PWM (%) - (0xF056),Compressor Speed (RPM) - (0xF093),Compressor Target (RPM) - (0xF081),Compressor Power (W) - (0xF092),Inverter IGBT Temp (°C) - (0xF280),Inverter Chip Temp (°C) - (0xF284),Viasala-Temperature Probe 1 (°F),Viasala-Humidity Probe 1 (%),Viasala-Temperature Probe 2 (°F),Viasala-Humidity Probe 2 (%)
11/21/2024,14:17:36.388,69940.74,69940.97,119.850000,2.733500,321.100000,350.740000,0.000000,60.003000,327.600000,0.980000,2.014194,1.443888,4459.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.083333,70.997929,77.842653,81.720001,67.515711,33.939000,0.000000,-95.400002,-50.599998,-35.500000,0.000000,0.000000,0.998610,64.785873,282.938368,282.938368,33.939485,5.660954,151.334122,0.000000,34.030000,0.000000,0.000000,137.699997,137.100006,137.100006,136.899994,134.399994,127.300003,125,140,137.900000,136.300000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.700000,2000.000000,0.000000,53.300000,62.600000,145.100000,67.400000,148,95,1058,80,2198,2200,322,38.000000,119.000000,67.797,50.687,67.677,50.785
11/21/2024,14:17:39.387,69943.74,69943.97,119.850000,2.748400,322.700000,351.010000,0.000000,60.002000,329.400000,0.979800,2.017647,1.439299,4462.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.105556,70.998373,77.847550,81.720001,67.516936,33.939000,0.000000,-99.300003,-48.000000,-36.799999,0.000000,0.000000,0.998657,64.735687,282.938368,282.938368,33.939485,5.661236,151.334000,0.000000,34.030000,0.000000,0.000000,137.733332,137.100006,137.100006,136.933329,134.399994,127.366669,125,140,137.900000,136.300000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.400000,119.700000,2000.000000,0.000000,53.300000,62.600000,145.100000,67.400000,148,95,1058,80,2196,2200,327,38.000000,119.000000,67.797,50.688,67.677,50.785
11/21/2024,14:17:42.390,69946.74,69946.97,119.860000,2.746600,322.600000,351.280000,0.000000,60.007000,329.200000,0.979900,2.000655,1.440681,4465.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.105556,70.998817,77.850815,81.706665,67.516936,33.939000,0.000000,-103.300003,-45.099998,-39.099998,0.000000,0.000000,0.998673,64.719086,282.938368,282.938368,33.939485,5.660656,151.334091,0.000000,34.029000,0.000000,0.000000,137.733332,137.100006,137.100006,136.933329,134.433329,127.333336,125,140,137.900000,136.300000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.300000,62.600000,145.100000,67.400000,148,95,1058,80,2201,2200,330,38.000000,119.000000,67.797,50.688,67.677,50.786
11/21/2024,14:17:45.389,69949.74,69949.97,119.870000,2.751100,323.100000,351.550000,0.000000,60.006000,329.800000,0.979800,2.017157,1.443731,4468.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.116667,70.999260,77.856122,81.713333,67.516528,33.939000,0.000000,-108.400002,-42.000000,-41.500000,0.001000,0.000000,0.998648,64.747406,282.938368,282.938368,33.939485,5.660975,151.334030,0.000000,34.030000,0.000000,0.000000,137.733332,137.100006,137.100006,136.933329,134.433329,127.400002,125,140,137.900000,136.300000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.300000,62.600000,145.100000,67.400000,148,95,1058,80,2201,2200,331,38.000000,119.000000,67.796,50.688,67.676,50.786
11/21/2024,14:17:48.389,69952.74,69952.97,119.850000,2.750800,323.100000,351.820000,0.000000,60.007000,329.700000,0.980000,2.003199,1.438715,4471.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.100000,70.999704,77.863879,81.699997,67.519589,33.939000,0.000000,-113.900002,-39.500000,-43.799999,0.000000,0.000000,0.998607,64.790092,282.938368,282.938368,33.939485,5.660686,151.334015,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.899994,134.399994,127.400002,125,140,137.900000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.700000,2000.000000,0.000000,53.300000,62.700000,145.200000,67.400000,148,95,1058,80,2199,2200,329,38.000000,119.000000,67.796,50.688,67.676,50.786
11/21/2024,14:17:51.391,69955.74,69955.97,119.860000,2.753700,323.500000,352.080000,0.000000,60.004000,330.000000,0.980100,1.985256,1.442349,4474.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.116667,71.000000,77.870615,81.699997,67.521834,33.939000,0.000000,-120.699997,-36.700001,-46.500000,0.000000,0.000000,0.998600,64.795929,282.938368,282.938368,33.939485,5.660975,151.334000,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.899994,134.500000,127.400002,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.100000,119.700000,2000.000000,0.000000,53.300000,62.700000,145.200000,67.400000,148,95,1058,80,2202,2200,326,38.000000,119.000000,67.795,50.689,67.676,50.786
11/21/2024,14:17:54.391,69958.74,69958.97,119.850000,2.755100,323.600000,352.350000,0.000000,60.004000,330.200000,0.980000,2.013466,1.441886,4477.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.116667,71.000000,77.879186,81.699997,67.521221,33.939000,0.000000,-125.400002,-34.500000,-50.000000,0.000000,0.000000,0.998666,64.725273,282.938368,282.938368,33.939485,5.660981,151.334000,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.899994,134.500000,127.400002,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.700000,2000.000000,0.000000,53.300000,62.700000,145.200000,67.400000,148,95,1058,80,2202,2200,323,38.000000,119.000000,67.795,50.689,67.676,50.786
11/21/2024,14:17:57.392,69961.74,69961.98,119.860000,2.752100,323.300000,352.620000,0.000000,60.007000,329.900000,0.980200,1.996294,1.440764,4480.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.133335,71.000000,77.890818,81.693331,67.520813,33.939000,0.000000,-124.500000,-33.900002,-52.599998,0.000000,0.000000,0.998630,64.765846,282.938368,282.938368,33.939485,5.661101,151.334030,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.933329,134.533335,127.433334,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.300000,62.700000,145.300000,67.400000,148,95,1058,80,2197,2200,317,38.000000,119.000000,67.795,50.689,67.676,50.786
11/21/2024,14:18:00.392,69964.74,69964.98,119.840000,2.754400,323.500000,352.890000,0.000000,60.007000,330.100000,0.980200,2.011945,1.440504,4483.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.133334,71.000000,77.898777,81.686666,67.522038,33.939000,0.000000,-122.800003,-33.700001,-53.400002,0.000000,0.000000,0.998612,64.785744,282.938368,282.938368,33.939485,5.660961,151.334000,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.899994,134.500000,127.500000,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.300000,62.700000,145.300000,67.400000,148,95,1058,80,2199,2200,311,38.000000,119.000000,67.794,50.689,67.675,50.787
11/21/2024,14:18:03.393,69967.74,69967.98,119.870000,2.752700,323.400000,353.160000,0.000000,60.006000,330.000000,0.980300,2.006830,1.440060,4486.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.138890,71.000000,77.906124,81.680000,67.522446,33.939000,0.000000,-121.099998,-33.900002,-53.500000,0.000000,0.000000,0.998591,64.808258,282.938368,282.938368,33.939485,5.660778,151.334015,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.899994,134.533335,127.500000,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.300000,62.700000,145.300000,67.400000,148,95,1055,80,2198,2200,305,38.000000,119.000000,67.794,50.690,67.675,50.787
11/21/2024,14:18:06.393,69970.74,69970.98,119.850000,2.755800,323.800000,353.430000,0.000000,60.007000,330.300000,0.980200,1.991908,1.439883,4489.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.161113,71.000000,77.917144,81.680000,67.521630,33.939000,0.000000,-119.900002,-34.000000,-53.400002,0.000000,0.000000,0.998630,64.767220,282.938368,282.938368,33.939485,5.660931,151.334045,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.966665,134.566671,127.533333,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.400000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1055,80,2201,2200,296,38.000000,119.000000,67.794,50.690,67.675,50.787
11/21/2024,14:18:09.394,69973.74,69973.98,119.850000,2.758900,324.100000,353.700000,0.000000,60.003000,330.700000,0.980200,2.016637,1.441302,4492.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.161113,71.000000,77.926735,81.673335,67.522038,33.939000,0.000000,-118.599998,-34.400002,-53.200001,0.000000,0.000000,0.998630,64.769829,282.938368,282.938368,33.939485,5.661144,151.333939,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.966665,134.600006,127.500000,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1055,80,2201,2200,293,38.000000,119.000000,67.793,50.690,67.675,50.787
11/21/2024,14:18:12.395,69976.74,69976.98,119.840000,2.754900,323.600000,353.960000,0.000000,59.996000,330.100000,0.980300,1.975063,1.439920,4495.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.177779,71.000000,77.931633,81.666669,67.524487,33.939000,0.000000,-117.000000,-34.900002,-53.000000,0.001000,0.000000,0.998654,64.743904,282.938368,282.938368,33.939485,5.660669,151.333954,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.966665,134.633336,127.566666,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1055,80,2200,2200,290,38.000000,119.000000,67.793,50.690,67.675,50.787
11/21/2024,14:18:15.394,69979.74,69979.98,119.850000,2.752100,323.200000,354.230000,0.000000,59.996000,329.800000,0.979900,2.002435,1.439883,4498.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.183335,71.000000,77.933265,81.660004,67.524896,33.939000,0.000000,-114.699997,-36.000000,-52.500000,0.000000,0.000000,0.998665,64.731018,282.938368,282.938368,33.939485,5.660906,151.333939,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.966665,134.633336,127.599998,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.100000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1055,80,2203,2200,290,38.000000,119.000000,67.792,50.691,67.674,50.787
11/21/2024,14:18:18.394,69982.74,69982.98,119.860000,2.742000,322.000000,354.500000,0.000000,59.996000,328.600000,0.979700,2.016740,1.439680,4501.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.183335,71.000000,77.935714,81.660004,67.523671,33.939000,0.000000,-112.000000,-37.900002,-51.400002,0.000000,0.000000,0.998678,64.719711,282.938368,282.938368,33.939485,5.661396,151.333893,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.966665,134.633336,127.599998,125,140,138.000000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.100000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1052,80,2201,2200,295,38.000000,119.000000,67.792,50.691,67.674,50.787
11/21/2024,14:18:21.394,69985.74,69985.98,119.850000,2.738400,321.600000,354.770000,0.000000,59.999000,328.200000,0.980000,2.002702,1.440801,4504.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.200001,71.000000,77.941835,81.660004,67.523263,33.939000,0.000000,-109.099998,-39.799999,-50.000000,0.000000,0.000000,0.998677,64.718674,282.938368,282.938368,33.939485,5.661027,151.334015,0.000000,34.029000,0.000000,0.000000,137.733332,137.100006,137.133336,136.966665,134.666667,127.599998,125,140,138.000000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1052,80,2202,2200,300,38.000000,119.000000,67.792,50.691,67.674,50.788
11/21/2024,14:18:24.394,69988.74,69988.98,119.860000,2.733800,321.200000,355.040000,0.000000,60.000000,327.700000,0.980200,2.038737,1.440764,4507.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.183334,71.000000,77.947548,81.639999,67.521630,33.939000,0.000000,-106.099998,-41.700001,-48.400002,0.000000,0.000000,0.998658,64.737648,282.938368,282.938368,33.939485,5.661035,151.333923,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,136.933329,134.666667,127.599998,125,140,138.000000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1052,80,2200,2200,306,38.000000,119.000000,67.791,50.691,67.674,50.788
11/21/2024,14:18:27.395,69991.74,69991.98,119.850000,2.733400,321.100000,355.310000,0.000000,59.999000,327.600000,0.980200,1.996049,1.438798,4510.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.222223,71.000000,77.950813,81.639999,67.520405,33.939000,0.000000,-102.599998,-43.700001,-46.599998,0.000000,0.000000,0.998670,64.727745,282.938368,282.938368,33.939485,5.661245,151.333923,0.000000,34.029000,0.000000,0.000000,137.733332,137.100006,137.133336,137.000000,134.699997,127.666664,125,140,138.100000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.100000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1052,80,2201,2200,313,38.000000,119.000000,67.791,50.692,67.674,50.788
11/21/2024,14:18:30.395,69994.74,69994.98,119.860000,2.739900,321.800000,355.580000,0.000000,60.000000,328.400000,0.980000,2.028760,1.440681,4513.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.211112,71.000000,77.953263,81.639999,67.521221,33.939000,0.000000,-98.500000,-45.599998,-44.799999,0.000000,0.000000,0.998640,64.758705,282.938368,282.938368,33.939485,5.661286,151.333923,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.699997,127.666664,125,140,138.100000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1052,80,2196,2200,321,38.000000,119.000000,67.791,50.692,67.673,50.788
11/21/2024,14:18:33.395,69997.74,69997.98,119.840000,2.739000,321.700000,355.850000,0.000000,60.007000,328.300000,0.979900,2.010150,1.440003,4516.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.211112,71.000000,77.958570,81.639999,67.524079,33.939000,0.000000,-94.500000,-47.700001,-42.900002,0.000000,0.000000,0.998602,64.799446,282.938368,282.938368,33.939485,5.660699,151.333954,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.699997,127.666664,125,140,138.100000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.500000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1057,80,2199,2200,326,38.000000,119.000000,67.790,50.692,67.673,50.788
11/21/2024,14:18:36.396,70000.74,70000.98,119.870000,2.749700,322.900000,356.120000,0.000000,60.003000,329.600000,0.979700,2.013492,1.440143,4519.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.222223,71.000000,77.965510,81.639999,67.527345,33.939000,0.000000,-91.599998,-49.000000,-41.299999,0.000000,0.000000,0.998605,64.797379,282.938368,282.938368,33.939485,5.660372,151.333969,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.733332,127.699997,125,140,138.100000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.500000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1057,80,2200,2200,330,38.000000,119.000000,67.790,50.692,67.673,50.788
11/21/2024,14:18:39.396,70003.74,70003.98,119.860000,2.750900,323.000000,356.390000,0.000000,60.003000,329.700000,0.979800,2.002181,1.442767,4522.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.233335,71.000000,77.971225,81.610001,67.527345,33.939000,0.000000,-89.199997,-50.099998,-40.000000,0.000000,0.000000,0.998620,64.782990,282.938368,282.938368,33.939485,5.660816,151.333923,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.800003,127.699997,125,140,138.100000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.500000,119.700000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1057,80,2199,2200,332,38.000000,119.000000,67.789,50.693,67.673,50.788
11/21/2024,14:18:42.397,70006.74,70006.98,119.850000,2.758400,324.000000,356.660000,0.000000,60.007000,330.600000,0.979900,1.988182,1.440384,4525.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.233335,71.000000,77.977347,81.620000,67.526120,33.939000,0.000000,-87.800003,-50.900002,-38.299999,0.000000,0.000000,0.998614,64.788757,282.938368,282.938368,33.939485,5.661276,151.333908,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.800003,127.699997,125,140,138.200000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.500000,119.800000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1057,80,2198,2200,330,38.000000,119.000000,67.789,50.693,67.672,50.789
11/21/2024,14:18:45.396,70009.74,70009.98,119.850000,2.756200,323.700000,356.920000,0.000000,60.006000,330.300000,0.979900,2.012662,1.439883,4528.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.238890,71.000000,77.983060,81.610001,67.524896,33.939000,0.000000,-87.500000,-51.700001,-36.099998,0.000000,0.000000,0.998596,64.808990,282.938368,282.938368,33.939485,5.661574,151.333908,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.133336,136.966665,134.800003,127.733332,125,140,138.200000,136.200000,3.100000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.400000,119.800000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1057,80,2201,2200,329,38.000000,119.000000,67.789,50.693,67.672,50.789
11/21/2024,14:18:48.397,70012.74,70012.98,119.860000,2.752700,323.300000,357.190000,0.000000,60.007000,329.900000,0.980000,2.002725,1.441765,4531.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.233335,71.000000,77.989182,81.610001,67.525304,33.939000,0.000000,-89.199997,-52.299999,-34.599998,-0.001000,0.000000,0.998578,64.828400,282.938368,282.938368,33.939485,5.660933,151.333878,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.800003,127.699997,125,140,138.200000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.400000,119.800000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1056,80,2197,2200,324,38.000000,119.000000,67.788,50.694,67.672,50.789
11/21/2024,14:18:51.398,70015.74,70015.98,119.860000,2.753900,323.500000,357.460000,0.000000,60.000000,330.100000,0.980000,1.982134,1.439763,4534.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.244447,71.000000,77.993672,81.603333,67.528162,33.939000,0.000000,-91.800003,-51.900002,-34.799999,0.000000,0.000000,0.998612,64.793701,282.938368,282.938368,33.939485,5.660777,151.333878,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.800003,127.766668,125,140,138.200000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.300000,119.800000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1056,80,2200,2200,320,38.000000,119.000000,67.788,50.694,67.672,50.789
11/21/2024,14:18:54.398,70018.74,70018.98,119.840000,2.751300,323.100000,357.730000,0.000000,60.007000,329.700000,0.979900,1.994621,1.441005,4537.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.244447,71.000000,77.997755,81.603333,67.530611,33.939000,0.000000,-95.000000,-50.700001,-35.299999,0.000000,0.000000,0.998615,64.792152,282.938368,282.938368,33.939485,5.660822,151.333954,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.800003,127.766668,125,140,138.200000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.800000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1056,80,2198,2200,315,38.000000,119.000000,67.787,50.694,67.671,50.789
11/21/2024,14:18:57.399,70021.74,70021.98,119.870000,2.749000,322.900000,358.000000,0.000000,60.004000,329.500000,0.980000,2.020189,1.440143,4540.000000,100.000000,0.000000,0.000000,0.000000,Heating Tanks.... ,135.250003,71.000000,78.004287,81.589996,67.530203,33.939000,0.000000,-98.900002,-48.400002,-36.500000,0.000000,0.000000,0.998620,64.784576,282.938368,282.938368,33.939485,5.661294,151.333878,0.000000,34.029000,0.000000,0.000000,137.699997,137.100006,137.100006,137.000000,134.800003,127.800003,125,140,138.200000,136.200000,3.200000,120.000000,Hybrid,0,0,1,1,1.000000,31.000000,119.200000,119.800000,2000.000000,0.000000,53.400000,62.700000,145.400000,67.400000,148,95,1056,80,2205,2200,308,38.000000,119.000000,67.787,50.694,67.671,50.789
